response,term,coefficient,std_error,t_value,p_value,ci_low,ci_high,std_coefficient
u1_peak_m,x3^2,3.862000336278346e-08,0.0006647367637847722,5.8098190843086585e-05,0.9999543206774382,-0.0014024333593881646,0.0014025105993948903,9.773419542580175e-07
u2_peak_m,const,0.037669733123032234,0.00074588640387519,50.50331113065248,5.747493107390479e-20,0.036096050368842385,0.03924341587722208,1.6747296826546347
u2_peak_m,x1,-0.005233693055261623,0.00034527831242735896,-15.157896881700927,2.6218547858028736e-11,-0.005962166617508816,-0.004505219493014429,-0.19360207225942505
u2_peak_m,x2,0.02631688564574372,0.00034527831242735875,76.21934161092261,5.417776906227261e-23,0.025588412083496527,0.027045359207990914,0.9735006509997961
u2_peak_m,x3,-2.1145437210538495e-08,0.0003452783124273589,-6.124171849046313e-05,0.9999518490993886,-0.0007284947076844042,0.0007284524168099831,-7.822010995994811e-07
u2_peak_m,x1x2,-0.0031269326128094423,0.0004228778423481507,-7.394411103325373,1.0479154277946752e-06,-0.004019126872116054,-0.0022347383535028303,-0.09444405935167251
u2_peak_m,x1x3,2.2916401862463228e-08,0.00042287784234815086,5.419154083650568e-05,0.9999573922554512,-0.00089217134290475,0.0008922171757084751,6.921537127980157e-07
u2_peak_m,x2x3,4.974766542893289e-09,0.00042287784234815054,1.1764074739100708e-05,0.9999907505731735,-0.000892189284540069,0.0008921992340731548,1.5025496383038323e-07
u2_peak_m,x1^2,0.0025564130836934953,0.0005980395798758263,4.274655340076815,0.0005121769810022784,0.0012946598619106664,0.0038181663054763244,0.05459742459607116
u2_peak_m,x2^2,-0.0005557910868975977,0.000598039579875826,-0.9293550219753003,0.36571451958802736,-0.0018175443086804262,0.0007059621348852308,-0.01187005423795517
u2_peak_m,x3^2,-1.684326242534937e-08,0.0005980395798758264,-2.8164126576449354e-05,0.9999778561396753,-0.0012617700650452545,0.0012617363785204037,-3.5972228278976665e-07
t_manoeuvre_s,const,5.138334411020206,0.015947722925832773,322.19862577979217,1.2602977017942785e-33,5.1046876567603165,5.171981165280095,4.181385400093906
t_manoeuvre_s,x1,0.6549565395317116,0.007382361215169751,88.71911309160336,4.123926962477935e-24,0.639381118838755,0.6705319602246682,0.44346555664844556
t_manoeuvre_s,x2,0.6315433386661766,0.007382361215169746,85.54760736557311,7.647162447536259e-24,0.61596791797322,0.6471187593591332,0.42761267553639487
t_manoeuvre_s,x3,1.138623918293056,0.007382361215169749,154.23573638652883,3.4475050631853726e-28,1.1230484976000994,1.1541993389860126,0.7709526651953005
t_manoeuvre_s,x1x2,0.08915614411873174,0.009041509037039331,9.860759277405554,1.9008148346036743e-08,0.07008022750526668,0.1082320607321968,0.04928934645025032
t_manoeuvre_s,x1x3,0.18684712497645095,0.009041509037039335,20.66548008866831,1.751651895641176e-13,0.16777120836298587,0.20592304158991603,0.10329711729045689
t_manoeuvre_s,x2x3,0.19084470362111602,0.00904150903703933,21.10761631043049,1.2379714699707844e-13,0.17176878700765097,0.20992062023458108,0.10550715049373918
