response,term,coefficient,std_error,t_value,p_value,ci_low,ci_high,std_coefficient
t_manoeuvre_s,x1x3,0.0010559276595643126,2.5704746673232385e-05,41.0790922387849,1.873001862886692e-18,0.0010016953846088712,0.001110159934519754,0.0011665890457891786
t_manoeuvre_s,x2x3,0.001028748203689297,2.5704746673232368e-05,40.0217211539604,2.9053436462784174e-18,0.0009745159287338558,0.0010829804786447383,0.0011365611786269658
t_manoeuvre_s,x1^2,-1.021489924462608e-05,3.635200136264992e-05,-0.28099963858169963,0.782102043984435,-8.691091800495789e-05,6.648111951570574e-05,-7.979998641027061e-06
t_manoeuvre_s,x2^2,2.1136169135202696e-05,3.635200136264991e-05,0.5814306872501162,0.5685802687181399,-5.5559849625129096e-05,9.783218789553448e-05,1.651182228392207e-05
t_manoeuvre_s,x3^2,0.04869911560111526,3.635200136264993e-05,1339.6543182118014,3.803983009460737e-44,0.04862241958235493,0.0487758116198756,0.03804431810921353
distance_m,const,9.7712454586765,0.0002721526412674178,35903.548145524896,2.0036095271238648e-68,9.770671266794405,9.771819650558594,3.5080104786762885
distance_m,x1,0.013471960743356794,0.00012598219274578208,106.93543626869314,1.7333457036969738e-25,0.013206161550572162,0.013737759936141427,0.004024309242154879
distance_m,x2,0.013665214718713299,0.00012598219274578197,108.46941477108737,1.3610526121893095e-25,0.013399415525928667,0.013931013911497932,0.0040820375694508035
distance_m,x3,3.339457530523853,0.00012598219274578205,26507.37741374691,3.482678497247481e-66,3.3391917313310686,3.3397233297166378,0.9975541095974324
distance_m,x1x2,8.142059867167784e-05,0.00015429604445206323,0.5276907710811318,0.6045338149996491,-0.0002441155995113261,0.0004069567968546818,1.9858626112729895e-05
distance_m,x1x3,0.004787286374118783,0.0001542960444520633,31.02663059911492,2.0817905168607113e-16,0.0044617501759357785,0.005112822572301787,0.001167627501506704
distance_m,x2x3,0.004685541151829323,0.00015429604445206318,30.367214976045812,2.98110743942335e-16,0.00436000495364632,0.0050110773500123265,0.001142811664222695
distance_m,x1^2,7.88938246759535e-07,0.0002182075586846298,0.0036155404126021534,0.9971573115538204,-0.0004595887682670204,0.00046116664476053944,1.3606390178518438e-07
distance_m,x2^2,0.0001526368818811224,0.0002182075586846297,0.6995031831217402,0.493698725818001,-0.0003077408246326572,0.0006130145883949021,2.632445541887886e-05
distance_m,x3^2,0.4038145506268574,0.0002182075586846298,1850.5983617665645,1.5661166611125187e-46,0.4033541729203436,0.4042749283333712,0.06964370605886974
