response,term,coefficient,std_error,t_value,p_value,ci_low,ci_high,std_coefficient
j_rms_m_s3,x1x2,5.36577537105848e-05,1.7008597881047395e-05,3.1547429180141533,0.005783774092139246,1.777274894405058e-05,8.954275847711902e-05,5.990006924293199e-05
j_rms_m_s3,x1x3,0.001173672865253186,1.7008597881047402e-05,69.00468065983286,2.922465908920072e-22,0.0011377878604866517,0.00120955787001972,0.001310212989466756
j_rms_m_s3,x2x3,0.0011736728652520197,1.7008597881047392e-05,69.00468065976435,2.9224659089692327e-22,0.0011377878604854855,0.001209557870018554,0.0013102129894654539
j_rms_m_s3,x1^2,2.6803773643649764e-05,2.4053789800327513e-05,1.1143264269851068,0.2806460606179001,-2.3945286783006094e-05,7.755283407030563e-05,2.115805689094107e-05
j_rms_m_s3,x2^2,2.680377364237817e-05,2.4053789800327506e-05,1.1143264269322426,0.2806460606399377,-2.3945286784277673e-05,7.755283406903402e-05,2.1158056889937317e-05
j_rms_m_s3,x3^2,0.059326827006951126,2.4053789800327517e-05,2466.4232746452008,1.1857394625801726e-48,0.05927607794652447,0.05937757606737778,0.04683073352507129
t_manoeuvre_s,const,3.7463530733544834,2.732806238999798e-05,137088.1337977932,2.571287981607815e-78,3.746295416182741,3.7464107305262258,6.092867655265169
t_manoeuvre_s,x1,0.004749070724193336,1.2650434724249221e-05,375.407709514519,9.37934267830226e-35,0.004722380639945753,0.004775760808440919,0.00642645181749335
t_manoeuvre_s,x2,0.004749070724193146,1.2650434724249211e-05,375.4077095145043,9.379342678308391e-35,0.004722380639945563,0.004775760808440729,0.006426451817493091
t_manoeuvre_s,x3,0.7384219785620827,1.2650434724249218e-05,58371.272976621505,5.173239690487945e-72,0.7383952884778351,0.7384486686463303,0.9992340695270183
t_manoeuvre_s,x1x2,2.4596682411552834e-06,1.5493555049398305e-05,0.15875428417255374,0.8757331669455566,-3.0228875558081196e-05,3.5148212040391765e-05,2.7176499901265504e-06
t_manoeuvre_s,x1x3,0.0010499580771382107,1.549355504939831e-05,67.76740869288005,3.9707398928121536e-22,0.0010172695333389742,0.0010826466209374471,0.001160082693358567
t_manoeuvre_s,x2x3,0.0010499580771379103,1.54935550493983e-05,67.76740869286071,3.9707398928313706e-22,0.001017269533338674,0.0010826466209371468,0.0011600826933582352
t_manoeuvre_s,x1^2,1.2289709842814851e-06,2.191119568023323e-05,0.05608872296230634,0.9559250773203736,-4.499961099082568e-05,4.7457552959388656e-05,9.601600246519549e-07
t_manoeuvre_s,x2^2,1.228970983240196e-06,2.191119568023322e-05,0.05608872291478321,0.9559250773576762,-4.4999610991866944e-05,4.745755295834734e-05,9.601600238384253e-07
t_manoeuvre_s,x3^2,0.04867198125455352,2.1911195680233235e-05,2221.3293133273423,7.026131227854357e-48,0.04862575267257841,0.04871820983652863,0.038026032606908025
distance_m,const,9.770031731637033,0.00021551892744248093,45332.59258282325,3.803372972350931e-70,9.769577026446598,9.770486436827468,3.5078531323721927
distance_m,x1,0.013028431511005375,9.976587745383548e-05,130.5900558739034,5.823607888352925e-27,0.012817943908617077,0.013238919113393673,0.0038921282338952486
distance_m,x2,0.013028431511005025,9.976587745383543e-05,130.59005587389996,5.823607888355531e-27,0.012817943908616727,0.013238919113393323,0.003892128233895144
distance_m,x3,3.339200714012543,9.976587745383547e-05,33470.36881981704,6.605715997098264e-68,3.3389902264101545,3.339411201614931,0.9975565644009341
distance_m,x1x2,7.166886040718001e-06,0.0001221877467514668,0.05865470336641564,0.9539111047919696,-0.0002506267254758622,0.00026496049755729827,1.7481547541691337e-06
distance_m,x1x3,0.0047487453769620245,0.00012218774675146682,38.86433380771888,4.760308283998595e-18,0.004490951765445444,0.005006538988478605,0.00115831921421806
distance_m,x2x3,0.00474874537696146,0.00012218774675146673,38.86433380771428,4.760308284008104e-18,0.004490951765444879,0.00500653898847804,0.0011583192142179224
distance_m,x1^2,3.5814610728994873e-06,0.00017279956861173342,0.02072609961745182,0.983705474958067,-0.00036099376062698923,0.0003681566827727882,6.177241977559353e-07
distance_m,x2^2,3.581461069941057e-06,0.00017279956861173334,0.02072609960033124,0.9837054749715249,-0.0003609937606299474,0.00036815668276982957,6.177241972456703e-07
distance_m,x3^2,0.40368505435332314,0.00017279956861173345,2336.1461929362254,2.9828899901860604e-48,0.4033204791316232,0.40404962957502305,0.06962689842796069
